drugId,targetId,smiles,prefName
CHEMBL1000,ENSG00000196639,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CETIRIZINE
CHEMBL1008,ENSG00000151067,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL1008,ENSG00000157388,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL
CHEMBL101,ENSG00000073756,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,PHENYLBUTAZONE
CHEMBL1017,ENSG00000144891,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,TELMISARTAN
CHEMBL1020,ENSG00000073756,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,TOLMETIN
CHEMBL1046,ENSG00000104368,NCCCCCC(=O)O,AMINOCAPROIC ACID
CHEMBL1051,ENSG00000122420,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,LATANOPROST
CHEMBL1064,ENSG00000113161,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,SIMVASTATIN
CHEMBL1068,ENSG00000169432,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,OXCARBAZEPINE
CHEMBL107,ENSG00000137267,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,COLCHICINE
CHEMBL107,ENSG00000176014,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,COLCHICINE
CHEMBL107,ENSG00000258947,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,COLCHICINE
CHEMBL1070,ENSG00000073756,COc1ccc2cc(CCC(C)=O)ccc2c1,NABUMETONE
CHEMBL1071,ENSG00000073756,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,OXAPROZIN
CHEMBL1073,ENSG00000187486,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,GLIPIZIDE
CHEMBL1075,ENSG00000169432,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,MORICIZINE
CHEMBL1077,ENSG00000073756,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,BROMFENAC
CHEMBL108,ENSG00000169432,NC(=O)N1c2ccccc2C=Cc2ccccc21,CARBAMAZEPINE
CHEMBL1082407,ENSG00000169083,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,ENZALUTAMIDE
CHEMBL1089,ENSG00000069535,NNCCc1ccccc1,PHENELZINE
CHEMBL109,ENSG00000112294,CCCC(CCC)C(=O)O,VALPROIC ACID
CHEMBL1094,ENSG00000198785,NC(=O)OCC(COC(N)=O)c1ccccc1,FELBAMATE
CHEMBL1095,ENSG00000169432,CCN1C(=O)NC(c2ccccc2)C1=O,ETHOTOIN
CHEMBL1096,ENSG00000113448,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,AMLEXANOX
CHEMBL1101,ENSG00000168539,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,BIPERIDEN
CHEMBL1117,ENSG00000131747,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,IDARUBICIN
CHEMBL112,ENSG00000073756,CC(=O)Nc1ccc(O)cc1,ACETAMINOPHEN
CHEMBL112,ENSG00000117480,CC(=O)Nc1ccc(O)cc1,ACETAMINOPHEN
CHEMBL1123,ENSG00000133019,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,DICYCLOMINE
CHEMBL1123,ENSG00000168539,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,DICYCLOMINE
CHEMBL113,ENSG00000128271,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CAFFEINE
CHEMBL113,ENSG00000170425,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CAFFEINE
CHEMBL1131,ENSG00000077092,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,ACITRETIN
CHEMBL1131,ENSG00000131759,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,ACITRETIN
CHEMBL1131,ENSG00000143171,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,ACITRETIN
CHEMBL1131,ENSG00000172819,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,ACITRETIN
CHEMBL1131,ENSG00000186350,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,ACITRETIN
CHEMBL1144,ENSG00000113161,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,PRAVASTATIN
CHEMBL1159650,ENSG00000113580,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CLOBETASOL PROPIONATE
CHEMBL1161,ENSG00000113580,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,MOMETASONE FUROATE
CHEMBL1172,ENSG00000196639,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,DESLORATADINE
CHEMBL1173055,ENSG00000143799,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,RUCAPARIB
CHEMBL118,ENSG00000073756,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CELECOXIB
CHEMBL1189432,ENSG00000196639,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,OLOPATADINE
CHEMBL1193,ENSG00000196639,CN(C)CCC(c1ccccc1)c1ccccn1,PHENIRAMINE
CHEMBL12,ENSG00000022355,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,DIAZEPAM
CHEMBL12,ENSG00000163285,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,DIAZEPAM
CHEMBL12,ENSG00000186297,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,DIAZEPAM
CHEMBL1200,ENSG00000169432,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,BENOXINATE
CHEMBL1200386,ENSG00000113580,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,PREDNICARBATE
CHEMBL1200500,ENSG00000113580,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,BECLOMETHASONE DIPROPIONATE
CHEMBL1200545,ENSG00000113580,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,DIFLORASONE DIACETATE
CHEMBL1200604,ENSG00000133019,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,TROPICAMIDE
CHEMBL1200617,ENSG00000113580,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,RIMEXOLONE
CHEMBL1200666,ENSG00000111424,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,CALCIPOTRIENE
CHEMBL1200845,ENSG00000113580,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,HALCINONIDE
CHEMBL1200865,ENSG00000113580,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,LOTEPREDNOL ETABONATE
CHEMBL1201012,ENSG00000113580,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,FLURANDRENOLIDE
CHEMBL1201129,ENSG00000119772,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,DECITABINE
CHEMBL1201129,ENSG00000130816,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,DECITABINE
CHEMBL1201168,ENSG00000069535,Cc1cc(C(=O)NNCc2ccccc2)no1,ISOCARBOXAZID
CHEMBL1201173,ENSG00000113580,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,MEDRYSONE
CHEMBL1201191,ENSG00000196639,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,LEVOCETIRIZINE
CHEMBL1201203,ENSG00000168539,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,BENZTROPINE
CHEMBL1201234,ENSG00000150594,CNC(C)(C)Cc1ccccc1,MEPHENTERMINE
CHEMBL1201234,ENSG00000169252,CNC(C)(C)Cc1ccccc1,MEPHENTERMINE
CHEMBL1201234,ENSG00000184160,CNC(C)(C)Cc1ccccc1,MEPHENTERMINE
CHEMBL1201262,ENSG00000150594,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,DIPIVEFRIN
CHEMBL1201262,ENSG00000169252,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,DIPIVEFRIN
CHEMBL1201262,ENSG00000184160,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,DIPIVEFRIN
CHEMBL1201287,ENSG00000196639,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,DEXBROMPHENIRAMINE
CHEMBL1201293,ENSG00000022355,CC(=O)NCCCS(=O)(=O)O,ACAMPROSATE
CHEMBL1201293,ENSG00000094755,CC(=O)NCCCS(=O)(=O)O,ACAMPROSATE
CHEMBL1201293,ENSG00000163285,CC(=O)NCCCS(=O)(=O)O,ACAMPROSATE
CHEMBL1201293,ENSG00000166206,CC(=O)NCCCS(=O)(=O)O,ACAMPROSATE
CHEMBL1201293,ENSG00000186297,CC(=O)NCCCS(=O)(=O)O,ACAMPROSATE
CHEMBL1201293,ENSG00000198785,CC(=O)NCCCS(=O)(=O)O,ACAMPROSATE
CHEMBL1201340,ENSG00000133019,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,DIPHEMANIL
CHEMBL1201340,ENSG00000168539,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,DIPHEMANIL
CHEMBL1201342,ENSG00000147246,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,METHIXENE
CHEMBL1201342,ENSG00000168539,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,METHIXENE
CHEMBL1201354,ENSG00000133019,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,TRIDIHEXETHYL
CHEMBL1201354,ENSG00000168539,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,TRIDIHEXETHYL
CHEMBL1206,ENSG00000168539,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,ETHOPROPAZINE
CHEMBL1206690,ENSG00000073756,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,PARECOXIB
CHEMBL121,ENSG00000132170,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,ROSIGLITAZONE
CHEMBL122,ENSG00000073756,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,ROFECOXIB
CHEMBL1229517,ENSG00000157764,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,VEMURAFENIB
CHEMBL1231,ENSG00000133019,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,OXYBUTYNIN
CHEMBL1241,ENSG00000196639,CN(C)CCN(Cc1ccccc1)c1ccccn1,TRIPELENNAMINE
CHEMBL1256841,ENSG00000069535,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,NIALAMIDE
CHEMBL1257015,ENSG00000006638,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,PICOTAMIDE
CHEMBL12610,ENSG00000073756,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,BENZYDAMINE
CHEMBL1263,ENSG00000169252,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,SALMETEROL
CHEMBL1265,ENSG00000077092,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,ADAPALENE
CHEMBL1265,ENSG00000131759,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,ADAPALENE
CHEMBL1265,ENSG00000172819,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,ADAPALENE
CHEMBL1266,ENSG00000150594,c1ccc2c(c1)CCCC2C1=NCCN1,TETRAHYDROZOLINE
CHEMBL1266,ENSG00000184160,c1ccc2c(c1)CCCC2C1=NCCN1,TETRAHYDROZOLINE
CHEMBL12713,ENSG00000147246,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,SERTINDOLE
CHEMBL1272,ENSG00000187486,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,REPAGLINIDE
CHEMBL1274,ENSG00000169083,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,NILUTAMIDE
CHEMBL1276308,ENSG00000113580,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,MIFEPRISTONE
CHEMBL1282,ENSG00000196664,CC(C)Cn1cnc2c(N)nc3ccccc3c21,IMIQUIMOD
CHEMBL1286,ENSG00000159164,CC[C@@H](C(N)=O)N1CCCC1=O,LEVETIRACETAM
CHEMBL1287853,ENSG00000096968,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,FEDRATINIB
CHEMBL1287853,ENSG00000122025,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,FEDRATINIB
CHEMBL1289926,ENSG00000037280,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,AXITINIB
CHEMBL1289926,ENSG00000102755,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,AXITINIB
CHEMBL1289926,ENSG00000128052,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,AXITINIB
CHEMBL1294,ENSG00000169432,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,QUINIDINE
CHEMBL1324,ENSG00000093010,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,TOLCAPONE
CHEMBL1346,ENSG00000133019,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,DARIFENACIN
CHEMBL135,ENSG00000091831,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,ESTRADIOL
CHEMBL1364144,ENSG00000113580,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,METHYLPREDNISOLONE ACETATE
CHEMBL1370,ENSG00000113580,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,BUDESONIDE
CHEMBL1382,ENSG00000133019,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,TOLTERODINE
CHEMBL139,ENSG00000073756,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,DICLOFENAC
CHEMBL1395,ENSG00000169083,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,METHYLTESTOSTERONE
CHEMBL1411979,ENSG00000196639,CN(C)CCN(Cc1cccs1)c1ccccn1,METHAPYRILENE
CHEMBL1421,ENSG00000000938,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB
CHEMBL1421,ENSG00000010810,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB
CHEMBL1421,ENSG00000097007,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB
CHEMBL1421,ENSG00000101336,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB
CHEMBL1421,ENSG00000111816,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB
CHEMBL1421,ENSG00000113721,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB
CHEMBL1421,ENSG00000125508,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB
CHEMBL1421,ENSG00000136573,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB
CHEMBL1421,ENSG00000142627,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB
CHEMBL1421,ENSG00000157404,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB
CHEMBL1421,ENSG00000176105,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB
CHEMBL1421,ENSG00000182866,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB
CHEMBL1421,ENSG00000186716,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB
CHEMBL1421,ENSG00000254087,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,DASATINIB
CHEMBL1428,ENSG00000151067,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,NIMODIPINE
CHEMBL1428,ENSG00000157388,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,NIMODIPINE
CHEMBL1431,ENSG00000004779,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000023228,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000065518,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000090266,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000099795,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000109390,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000110717,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000115286,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000119013,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000119421,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000123545,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000125356,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000128609,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000131495,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000136521,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000139180,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000145494,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000151366,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000158864,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000164258,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000165264,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000166136,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000167792,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000170906,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000178127,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000183648,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000186010,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000213619,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1431,ENSG00000267855,CN(C)C(=N)NC(=N)N,METFORMIN
CHEMBL1442422,ENSG00000196639,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,DIBENZEPIN
CHEMBL1451,ENSG00000113580,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,TRIAMCINOLONE
CHEMBL1464,ENSG00000167397,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,WARFARIN
CHEMBL1466,ENSG00000167397,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,DICUMAROL
CHEMBL1473,ENSG00000113580,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,FLUTICASONE PROPIONATE
CHEMBL1477,ENSG00000113161,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,CERIVASTATIN
CHEMBL1479,ENSG00000169083,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,DANAZOL
CHEMBL1480,ENSG00000151067,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,FELODIPINE
CHEMBL1480,ENSG00000157388,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,FELODIPINE
CHEMBL1481,ENSG00000187486,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,GLIMEPIRIDE
CHEMBL1484,ENSG00000151067,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,NICARDIPINE
CHEMBL1484,ENSG00000157388,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,NICARDIPINE
CHEMBL1487,ENSG00000113161,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,ATORVASTATIN
CHEMBL1489,ENSG00000119772,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,AZACITIDINE
CHEMBL1489,ENSG00000130816,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,AZACITIDINE
CHEMBL1491,ENSG00000151067,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,AMLODIPINE
CHEMBL1491,ENSG00000157388,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,AMLODIPINE
CHEMBL1492,ENSG00000196639,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,DIPHENYLPYRALINE
CHEMBL1496,ENSG00000113161,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,ROSUVASTATIN
CHEMBL1501,ENSG00000113580,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,FLUOCINONIDE
CHEMBL1504,ENSG00000113580,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,TRIAMCINOLONE ACETONIDE
CHEMBL1511,ENSG00000091831,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,ESTRADIOL VALERATE
CHEMBL1512,ENSG00000113580,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,FLUNISOLIDE
CHEMBL1513,ENSG00000144891,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,IRBESARTAN
CHEMBL1535,ENSG00000196664,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,HYDROXYCHLOROQUINE
CHEMBL1535,ENSG00000239732,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,HYDROXYCHLOROQUINE
CHEMBL154,ENSG00000073756,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,NAPROXEN
CHEMBL1561,ENSG00000171298,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,MIGLITOL
